,100,120,140,160,180,200,220,240,260,280,300,320,340,360,380,400,420,440,460,480,500
0.01,0.0814418,0.0850448,0.0849376,0.0845741,0.0824327,0.0809911,0.079502,0.0797194,0.0795945,0.0785485,0.0759442,0.0774854,0.0779913,0.0788433,0.0777779,0.077162,0.0783087,0.0786661,0.0780011,0.0784098,0.0788795
0.02,0.0817815,0.0790539,0.0792021,0.0794375,0.0787962,0.0780366,0.0797648,0.0788392,0.0810511,0.0790847,0.0810271,0.0811598,0.0796708,0.0797767,0.0786249,0.0788167,0.079392,0.0799405,0.0785074,0.077074,0.0771169
0.03,0.0845605,0.0795469,0.0793306,0.077286,0.0791955,0.0759835,0.0775176,0.0767929,0.0765665,0.0756303,0.0770201,0.0769043,0.0770368,0.0755378,0.0756978,0.0758925,0.0762146,0.0757941,0.0757002,0.0759397,0.0751993
0.04,0.0786971,0.0790772,0.0794565,0.0801014,0.0804551,0.0793133,0.0802502,0.0807742,0.0796714,0.0770198,0.077214,0.0780311,0.0792621,0.0784539,0.0782487,0.0799272,0.0804697,0.0819587,0.0821479,0.0831989,0.0813815
0.05,0.0791621,0.0796964,0.0791511,0.0788368,0.0777528,0.0780902,0.0768552,0.0767839,0.0780778,0.0777584,0.075905,0.0769597,0.0762516,0.0779345,0.0783712,0.0761185,0.0754552,0.076298,0.0762897,0.0764215,0.077598
0.06,0.0792588,0.0779231,0.0779873,0.0768837,0.07703,0.0780298,0.0783806,0.0792537,0.0789578,0.0794063,0.0800749,0.0832719,0.0805605,0.0826855,0.0830326,0.0798333,0.0810893,0.0798968,0.0778734,0.0825531,0.0818943
0.07,0.0807315,0.0774548,0.0764844,0.0768578,0.0754862,0.0776761,0.0784355,0.0793474,0.0790571,0.0822269,0.0811863,0.078351,0.0806397,0.0796071,0.0797277,0.0792172,0.0787707,0.0783984,0.0775459,0.0783853,0.0803501
0.08,0.0813798,0.0792836,0.078822,0.0771606,0.0772941,0.0779978,0.0772496,0.0759299,0.0773689,0.0798565,0.0807674,0.0787072,0.0779677,0.0788518,0.0813269,0.0782684,0.0794119,0.0788392,0.0787522,0.0782631,0.0788231
0.09,0.0787791,0.0775218,0.0788727,0.0783764,0.0805267,0.0790636,0.0800316,0.0798285,0.0793409,0.0811104,0.0851996,0.0817294,0.0849727,0.083414,0.0840769,0.0812306,0.0825404,0.0824298,0.0850121,0.0834495,0.0819
0.1,0.0792229,0.0795533,0.0800247,0.0789489,0.0797791,0.0807092,0.080963,0.0804148,0.0881386,0.0850295,0.0831019,0.0820128,0.0824219,0.082797,0.0812862,0.0795004,0.0801926,0.0797282,0.0798765,0.081064,0.0813417
